Price in Rupees,Company,series,color,Full HD,HD,ScreenSize(in cm),FWVGA,Other Displays,RAM,ROM,Expandable,Battery(in mAh),Brand,Model,Main_Camera_MP,Front_Camera_MP,Main_Camera_Count,Front_Camera_Count
17499.0,Nokia,7.2,Cyan Green,1,1,16.0,0,0,6.0,64.0,512.0,3500.0,Qualcomm,660,8,0,4,1
3499.0,Yu,Yunique,Coal Black,0,1,12.7,0,0,3.0,16.0,64.0,2500.0,MediaTek,GHz,3,5,2,1
10799.0,Mi,A2,Red,1,1,15.21,0,0,3.0,32.0,128.0,3010.0,Qualcomm,AIE,0,0,3,1
10999.0,Lenovo,K10,Black,0,1,15.8,0,0,3.0,32.0,128.0,4050.0,Qualcomm,SDM632,3,6,4,1
34999.0,Google,Pixel,Just Black,1,1,15.24,0,0,3.0,32.0,128.0,3700.0,Qualcomm,670,2,8,2,1
24990.0,Samsung,Galaxy,Black,1,1,17.02,0,0,6.0,128.0,512.0,4500.0,Qualcomm,675,2,2,4,1
4999.0,Kult,Impulse,Black,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
4499.0,Micromax,Evok,Prussian Blue,1,1,13.97,0,0,3.0,32.0,64.0,3000.0,Mediatek,GHz,3,5,3,1
4599.0,Micromax,Evok,Champagne,1,1,13.97,0,0,3.0,32.0,64.0,3000.0,Mediatek,GHz,3,5,3,1
4999.0,Micromax,Canvas,Black,0,1,14.48,0,0,3.0,32.0,128.0,2900.0,Snapdragon,Core,3,6,2,1
4499.0,Micromax,Bharat,Jet Black,0,1,13.21,0,0,3.0,32.0,64.0,5000.0,MediaTek,bit,3,5,2,1
4999.0,Kult,Impulse,Blue,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
11633.0,Nokia,7.1,Blue,1,1,14.83,0,0,3.0,32.0,128.0,3060.0,Qualcomm,636,2,8,3,1
24999.0,Honor,20,Sapphire Blue,0,0,15.9,0,1,3.0,32.0,128.0,3750.0,HiSilicon,980,8,2,4,1
14499.0,Samsung,Galaxy,White,0,0,12.73,0,1,1.0,8.0,64.0,2100.0,Samsung,A7,5,3,2,1
15999.0,Samsung,Galaxy,Midnight Black,0,0,12.73,0,1,1.0,8.0,64.0,2100.0,Samsung,A7,5,3,2,1
3899.0,Karbonn,Aura,Champagne,0,0,12.7,0,1,1.0,16.0,32.0,4000.0,Mediatek,Mediatek,5,5,2,1
24999.0,Honor,20,Midnight Black,0,0,15.9,0,1,3.0,32.0,128.0,3750.0,HiSilicon,980,8,2,4,1
10799.0,Mi,A2,Red,1,1,15.21,0,0,3.0,32.0,128.0,3010.0,Qualcomm,AIE,0,0,3,1
6699.0,Micromax,Canvas,Black,0,1,14.48,0,0,4.0,64.0,128.0,3000.0,Snapdragon,Core,6,0,3,0
7500.0,Swipe,Elite,Black,0,1,13.97,0,0,3.0,16.0,32.0,3000.0,Mediatek,3GHz,3,5,2,1
4999.0,Kult,Impulse,Black,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
6599.0,Micromax,Infinity,Red Velvet,0,1,15.72,0,0,3.0,32.0,128.0,4000.0,Mediatek,Mediatek,3,6,3,1
34999.0,Asus,6Z,Black,1,1,16.23,0,0,3.0,32.0,128.0,5000.0,Qualcomm,855,8,0,4,0
18990.0,Samsung,Galaxy,Blue,1,1,16.26,0,0,6.0,64.0,512.0,4000.0,Exynos,9610,5,5,4,1
6999.0,Nokia,2.2,Steel,0,1,14.5,0,0,3.0,32.0,400.0,3000.0,MediaTek,A22,3,5,2,1
29999.0,LG,V40,Platinum Grey,0,1,16.26,0,0,3.0,32.0,128.0,3300.0,Qualcomm,845,6,0,4,0
30999.0,Samsung,Galaxy,Prism Crush Red,1,1,17.02,0,0,8.0,128.0,512.0,4500.0,Qualcomm,SM6150,4,2,4,1
4999.0,Kult,Impulse,Blue,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
24990.0,Samsung,Galaxy,Blue,1,1,17.02,0,0,6.0,128.0,512.0,4500.0,Qualcomm,675,2,2,4,1
3899.0,Karbonn,Aura,Champagne,0,0,12.7,0,1,1.0,16.0,32.0,4000.0,Mediatek,Mediatek,5,5,2,1
13999.0,Samsung,Galaxy,Blue,0,1,16.51,0,0,4.0,64.0,512.0,4000.0,Qualcomm,B01,3,8,4,1
7999.0,Redmi,6,Gold,0,1,13.84,0,0,3.0,32.0,256.0,3000.0,Mediatek,Octacore,2,5,3,1
5000.0,Lava,Z51,Sapphire Green,0,0,12.7,0,1,1.0,16.0,128.0,2550.0,SC,SC9832E,5,5,2,1
10490.0,Samsung,Galaxy,Gold,0,1,14.22,0,0,3.0,32.0,256.0,3000.0,Exynos,7870,3,8,2,1
10799.0,Mi,A2,Red,1,1,15.21,0,0,3.0,32.0,128.0,3010.0,Qualcomm,AIE,0,0,3,1
4749.0,Coolpad,Mega,Champagne Gold,0,1,14.48,0,0,3.0,32.0,64.0,3000.0,MTK,MTK6739,3,5,3,1
7999.0,Lenovo,A6,Blue,0,1,15.46,0,0,3.0,32.0,256.0,4000.0,MediaTek,Core,3,5,3,1
4999.0,Kult,Impulse,Black,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
6099.0,Yu,Yunicorn,Gold Rush,1,1,13.97,0,0,4.0,32.0,128.0,4000.0,MediaTek,8GHz,3,5,2,1
5999.0,Yu,Yunicorn,Rush Silver,1,1,13.97,0,0,4.0,32.0,128.0,4000.0,MediaTek,8GHz,3,5,2,1
11999.0,Samsung,Galaxy,Black,0,1,16.51,0,0,3.0,32.0,512.0,4000.0,Qualcomm,B01,3,8,4,1
74999.0,Apple,iPhone,Silver,0,1,16.51,0,0,3.0,32.0,128.0,3050.0,Apple,Apple,2,7,3,1
11999.0,Mi,A2,Blue/Lake Blue,1,1,15.21,0,0,3.0,32.0,128.0,3010.0,Qualcomm,AIE,0,0,3,1
36990.0,OPPO,Reno2,Luminous Black,0,0,16.51,0,1,8.0,256.0,256.0,4000.0,Qualcomm,730G,8,6,5,1
4999.0,Kult,Impulse,Blue,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
13990.0,Vivo,Y95,Starry Black,0,1,15.8,0,0,4.0,64.0,256.0,4030.0,Qualcomm,439,3,0,3,1
6999.0,iVooMi,Z1,Platinum Gold,0,1,14.4,0,0,2.0,16.0,128.0,2800.0,MTK,MTK6739W,3,8,2,1
6999.0,iVooMi,Z1,Classic Black,0,1,14.4,0,0,2.0,16.0,128.0,2800.0,MTK,MTK6739W,3,8,2,1
6999.0,iVooMi,Z1,Ocean Blue,0,1,14.4,0,0,2.0,16.0,128.0,2800.0,MTK,MTK6739W,3,8,2,1
3899.0,Karbonn,Aura,Champagne,0,0,12.7,0,1,1.0,16.0,32.0,4000.0,Mediatek,Mediatek,5,5,2,1
7999.0,Lenovo,A6,Black,0,1,15.46,0,0,3.0,32.0,256.0,4000.0,MediaTek,Core,3,5,3,1
10275.0,Redmi,Note,Onyx Black,1,1,16.0,0,0,4.0,64.0,256.0,4000.0,Qualcomm,AIE,2,3,3,1
10799.0,Mi,A2,Red,1,1,15.21,0,0,3.0,32.0,128.0,3010.0,Qualcomm,AIE,0,0,3,1
3899.0,Lava,Z41,Amber Red,0,0,12.7,0,1,1.0,16.0,128.0,2500.0,UniSoC,SC9832E,5,2,2,1
8999.0,Infinix,Note,Milan Black,1,1,15.21,0,0,4.0,64.0,128.0,4500.0,Mediatek,core,2,6,2,1
4999.0,Kult,Impulse,Black,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
5999.0,Yu,Yureka,Chrome Black,1,1,12.7,0,0,4.0,32.0,64.0,3000.0,Qualcomm,4GHz,3,8,2,1
7440.0,Coolpad,Cool,Midnight Blue,0,1,14.48,0,0,4.0,64.0,128.0,3000.0,SC,SC9863A,8,0,1,0
23990.0,Vivo,V11,Starry Night Black,1,1,16.28,0,0,6.0,64.0,256.0,3400.0,Qualcomm,AIE,2,5,3,1
23990.0,Vivo,V11,Dazzling Gold,1,1,16.28,0,0,6.0,64.0,256.0,3400.0,Qualcomm,AIE,2,5,3,1
8898.0,Panasonic,Eluga,Silver,1,1,15.7,0,0,4.0,64.0,256.0,3000.0,Panasonic,Panasonic,6,6,3,1
4999.0,Kult,Impulse,Blue,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
5999.0,Micromax,Dual,Grey,1,1,13.21,0,0,4.0,64.0,128.0,2730.0,Snapdragon,435,3,3,2,1
5999.0,Micromax,Dual,Champagne,1,1,13.21,0,0,4.0,64.0,128.0,2730.0,Snapdragon,435,3,3,2,1
3899.0,Karbonn,Aura,Champagne,0,0,12.7,0,1,1.0,16.0,32.0,4000.0,Mediatek,Mediatek,5,5,2,1
5999.0,Micromax,Bolt,Black,0,0,10.16,0,1,3.0,32.0,128.0,2100.0,Micromax,MT6572,2,3,2,1
10999.0,Redmi,Note,Gold,1,1,13.97,0,0,4.0,64.0,128.0,4100.0,Qualcomm,2GHz,3,5,2,1
39999.0,Black,Shark,Shadow Black,0,0,16.23,0,1,3.0,32.0,128.0,4000.0,Qualcomm,Qualcomm,8,0,3,1
49999.0,Black,Shark,Frozen Silver,0,0,16.23,0,1,3.0,32.0,128.0,4000.0,Qualcomm,Qualcomm,8,0,3,1
49990.0,OPPO,Reno,Ocean Green,0,0,16.76,0,1,8.0,256.0,256.0,4065.0,Qualcomm,GHz,8,6,4,1
10799.0,Mi,A2,Red,1,1,15.21,0,0,3.0,32.0,128.0,3010.0,Qualcomm,AIE,0,0,3,1
49990.0,OPPO,Reno,Jet Black,0,0,16.76,0,1,8.0,256.0,256.0,4065.0,Qualcomm,GHz,8,6,4,1
36990.0,OPPO,Reno,Ocean Green,0,0,16.76,0,1,6.0,128.0,256.0,4065.0,Qualcomm,GHz,8,6,4,1
36990.0,OPPO,Reno,Jet Black,0,0,16.76,0,1,6.0,128.0,256.0,4065.0,Qualcomm,GHz,8,6,4,1
4999.0,Kult,Impulse,Black,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
4280.0,Forme,R7S,Champagne Gold,0,1,13.97,0,0,3.0,16.0,64.0,2900.0,Mediatek,core,3,0,1,0
11999.0,Lenovo,K8,Venom Black,1,1,13.21,0,0,4.0,32.0,128.0,4000.0,MediaTek,GHz,3,8,3,1
7499.0,iVooMi,I2,Bronze Gold,0,1,13.84,0,0,3.0,32.0,128.0,4000.0,MTK,6739,3,8,3,1
7499.0,iVooMi,i2,Olive Black,0,1,13.84,0,0,3.0,32.0,128.0,4000.0,Mediatek,GHz,3,8,3,1
6499.0,Yu,Yureka,Black,1,1,15.24,0,0,3.0,16.0,32.0,4000.0,Mediatek,5GHz,3,8,2,1
8999.0,Micromax,Canvas,Chrome Black,0,1,12.7,0,0,2.0,16.0,64.0,2500.0,MTK,A53,8,5,2,1
6999.0,Asus,ZenFone,Black,0,1,13.84,0,0,3.0,32.0,256.0,4000.0,Qualcomm,430,3,8,2,1
4999.0,Kult,Impulse,Blue,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
16999.0,LG,Q,Black,1,1,15.75,0,0,3.0,32.0,128.0,3300.0,MediaTek,core,6,8,2,1
12999.0,Redmi,Note,Blue,1,1,15.21,0,0,4.0,64.0,128.0,4000.0,Qualcomm,636,2,0,3,1
39990.0,Vivo,NEX,Black,1,1,16.74,0,0,3.0,32.0,128.0,4000.0,Qualcomm,845,2,8,3,1
8799.0,Voto,V2i,Rose Gold,0,1,12.7,0,0,3.0,32.0,128.0,3000.0,Spreadtrum,A7,3,8,2,1
5899.0,Coolpad,Cool,Teal Green,0,1,14.48,0,0,2.0,16.0,128.0,3000.0,SC,SC9863,8,5,3,1
7750.0,Coolpad,Cool,indigo,0,1,14.48,0,0,4.0,64.0,128.0,3000.0,SC,Core,8,8,2,1
8689.0,Redmi,Y2,Rose Gold,0,1,15.21,0,0,3.0,32.0,256.0,3080.0,Qualcomm,625,2,6,3,1
12999.0,Honor,7C,Black,0,0,15.21,0,1,3.0,32.0,256.0,3000.0,Qualcomm,SDM450,3,8,3,1
9999.0,LG,Q6+,Black,1,1,13.97,0,0,3.0,32.0,128.0,3000.0,Qualcomm,Octacore,3,5,2,1
49999.0,Nokia,9,Blue,0,1,15.21,0,0,3.0,32.0,128.0,3320.0,Qualcomm,845,2,0,2,1
10999.0,Redmi,Note,Dark Grey,1,1,13.97,0,0,4.0,64.0,128.0,4100.0,Qualcomm,2GHz,3,5,2,1
8150.0,Redmi,6,Gold,0,1,13.84,0,0,3.0,64.0,256.0,3000.0,Mediatek,Octacore,2,5,3,1
13999.0,Redmi,Note,Red,1,1,15.9,0,0,6.0,64.0,256.0,4000.0,Qualcomm,636,2,0,4,0
6599.0,Voto,V2,Black,0,1,12.7,0,0,3.0,32.0,128.0,3000.0,Spreadtrum,A7,3,8,2,1
9999.0,Coolpad,Note,White,0,1,13.97,0,0,3.0,32.0,32.0,2500.0,Qualcomm,Snapdragon,3,0,1,0
26600.0,Samsung,Galaxy,Navy Blue,1,1,14.48,0,0,4.0,64.0,256.0,3300.0,Qualcomm,2GHz,6,6,2,1
10799.0,Mi,A2,Red,1,1,15.21,0,0,3.0,32.0,128.0,3010.0,Qualcomm,AIE,0,0,3,1
7990.0,Panasonic,P91,Blue,0,0,12.7,1,0,1.0,16.0,64.0,2500.0,Panasonic,MT6737M,8,5,2,1
5950.0,Panasonic,Eluga,Gold,0,1,14.48,0,0,3.0,32.0,128.0,3250.0,Mediatek,Core,3,8,2,1
29999.0,Mi,Mix,Black,1,1,15.21,0,0,3.0,32.0,128.0,3400.0,Qualcomm,GHz,2,5,2,1
61900.0,Samsung,Galaxy,Prism White,0,1,15.49,0,0,8.0,128.0,512.0,3400.0,Exynos,9820,6,0,3,1
4999.0,Kult,Impulse,Black,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
3199.0,Micromax,Bharat,Black,0,0,10.16,0,1,3.0,32.0,128.0,1300.0,SC,SC9832,2,3,2,1
3599.0,VOTO,V11,Blue,0,1,12.7,0,0,3.0,32.0,128.0,3000.0,Spreadtrum,9832,3,5,2,1
11379.0,Vivo,Y93,Nebula Purple,0,1,15.8,0,0,3.0,64.0,256.0,4030.0,MediaTek,P22,3,8,3,1
9999.0,Moto,M,Grey,1,1,13.97,0,0,3.0,32.0,128.0,3050.0,MediaTek,2GHz,6,8,2,1
25900.0,Samsung,Galaxy,Gold Sand,1,1,14.48,0,0,3.0,32.0,256.0,3600.0,Exynos,bit,6,6,2,1
5795.0,Nokia,3,Silver White,0,1,12.7,0,0,3.0,32.0,128.0,2630.0,MTK,6737,8,8,2,1
7800.0,iVooMi,Me3S,Teal Blue,0,1,13.21,0,0,3.0,32.0,128.0,3000.0,MediaTek,3GHz,3,8,2,1
4999.0,Kult,Impulse,Blue,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
8499.0,Asus,Zenfone,Gold,0,1,12.7,0,0,2.0,8.0,64.0,2110.0,Intel,Z2560,8,2,2,1
10499.0,Asus,Zenfone,Black,0,1,12.7,0,0,2.0,8.0,64.0,2110.0,Intel,Z2560,8,2,2,1
3899.0,Karbonn,Aura,Champagne,0,0,12.7,0,1,1.0,16.0,32.0,4000.0,Mediatek,Mediatek,5,5,2,1
15999.0,Gionee,S6S,Latte Gold,1,1,13.97,0,0,3.0,32.0,128.0,3150.0,ARM,3GHz,3,8,2,1
7990.0,Samsung,Galaxy,White,0,0,11.43,0,1,1.0,8.0,64.0,2000.0,Samsung,Core,5,2,2,1
6999.0,Panasonic,Eluga,Gold,1,1,13.21,0,0,4.0,64.0,128.0,3000.0,Qualcomm,4GHz,6,8,2,1
22990.0,OPPO,F3,Gold,1,1,15.24,0,0,6.0,64.0,256.0,4000.0,Qualcomm,core,6,0,3,0
10799.0,Mi,A2,Red,1,1,15.21,0,0,3.0,32.0,128.0,3010.0,Qualcomm,AIE,0,0,3,1
4999.0,Kult,Impulse,Black,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
29990.0,OPPO,R17,Emerald Green,0,0,16.26,0,1,3.0,32.0,128.0,3700.0,OPPO,SDM710,2,5,3,1
9899.0,Honor,7C,Black,0,0,15.21,0,1,4.0,64.0,256.0,3000.0,Qualcomm,SDM450,3,8,3,1
6499.0,Alcatel,U5,Metallic Gold,0,1,12.7,0,0,2.0,16.0,32.0,2200.0,MTK,MTK6737,3,8,2,1
3870.0,Uinitel,F30,Dark Blue,0,1,13.97,0,0,2.0,16.0,64.0,2400.0,Uinitel,Core,2,2,2,1
4999.0,Kult,Impulse,Blue,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
5990.0,Asus,Zenfone,Black,0,1,12.7,0,0,2.0,16.0,128.0,2070.0,Qualcomm,MSM8916,3,5,2,1
3799.0,Micromax,Bharat,Black/Jet Black,0,1,12.7,0,0,1.0,16.0,32.0,2500.0,Micromax,MT6737,5,5,2,1
5999.0,Redmi,5A,Gold,0,1,12.7,0,0,2.0,16.0,128.0,3000.0,Qualcomm,425,3,5,2,1
3899.0,Karbonn,Aura,Champagne,0,0,12.7,0,1,1.0,16.0,32.0,4000.0,Mediatek,Mediatek,5,5,2,1
5499.0,Panasonic,P101,Gold,0,0,13.84,1,0,2.0,16.0,128.0,2500.0,Panasonic,MT6739WA,8,5,2,1
20990.0,OPPO,F3,Gold,1,1,13.97,0,0,4.0,64.0,128.0,3200.0,Mediatek,5GHz,3,0,3,0
10799.0,Mi,A2,Red,1,1,15.21,0,0,3.0,32.0,128.0,3010.0,Qualcomm,AIE,0,0,3,1
14799.0,Vivo,V9,Gold,1,1,16.0,0,0,4.0,64.0,256.0,3260.0,Qualcomm,626,6,4,3,1
13990.0,Vivo,Y17,Mineral Blue,0,1,16.13,0,0,4.0,128.0,256.0,5000.0,MTK,MTK,3,0,4,1
4999.0,Kult,Impulse,Black,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
7800.0,iVooMi,Me3S,Champagne Gold,0,1,13.21,0,0,3.0,32.0,128.0,3000.0,MediaTek,3GHz,3,8,2,1
8999.0,Lava,Z81,Black,0,1,14.48,0,0,3.0,32.0,128.0,3000.0,Lava,Core,3,3,2,1
6999.0,Lava,Z81,Black,0,1,14.48,0,0,2.0,16.0,128.0,3000.0,Lava,Core,3,3,2,1
12290.0,Vivo,Y93,Starry Black,0,1,15.8,0,0,4.0,32.0,256.0,4030.0,MediaTek,P22,3,8,3,1
7499.0,Yuho,Vast,Diamond Black,0,1,15.75,0,0,4.0,32.0,128.0,3000.0,Mediatek,Mediatek,3,0,1,0
7449.0,Redmi,6,Black,0,1,13.84,0,0,3.0,32.0,256.0,3000.0,Mediatek,Octacore,2,5,3,1
4999.0,Kult,Impulse,Blue,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
8990.0,XOLO,Omega,Black,0,1,12.7,0,0,1.0,8.0,32.0,2100.0,MTK,6592M,8,2,2,1
6399.0,Gionee,A1,Gold,0,1,13.46,0,0,3.0,32.0,256.0,4000.0,Gionee,WA,3,0,2,1
3899.0,Karbonn,Aura,Champagne,0,0,12.7,0,1,1.0,16.0,32.0,4000.0,Mediatek,Mediatek,5,5,2,1
18990.0,Vivo,V5s,Matte Black,0,1,13.97,0,0,4.0,64.0,256.0,3000.0,MediaTek,5GHz,3,0,2,1
18990.0,Vivo,V5s,Crown Gold,0,1,13.97,0,0,4.0,64.0,256.0,3000.0,MediaTek,5GHz,3,0,2,1
9489.0,Moto,X4,Super Black,1,1,13.21,0,0,3.0,32.0,128.0,3000.0,Qualcomm,630,2,6,3,1
73799.0,Samsung,Galaxy,Prism Black,0,1,16.26,0,0,8.0,128.0,512.0,4100.0,Exynos,9820,6,0,4,0
10799.0,Mi,A2,Red,1,1,15.21,0,0,3.0,32.0,128.0,3010.0,Qualcomm,AIE,0,0,3,1
5990.0,Panasonic,Eluga,Champagne Gold,0,1,12.7,0,0,3.0,32.0,128.0,2500.0,MediaTek,GHz,3,5,2,1
2790.0,Coolpad,Mega,Gold,0,1,12.7,0,0,1.0,16.0,32.0,2000.0,SC,SC9850K,5,2,2,1
4999.0,Kult,Impulse,Black,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
15990.0,Vivo,Y83,Gold,0,1,15.8,0,0,4.0,32.0,256.0,3260.0,Mediatek,P22,3,8,2,1
2709.0,LYF,Flame,Black,0,0,11.43,1,0,1.0,8.0,128.0,2000.0,Qualcomm,210,8,5,2,1
17499.0,Lenovo,X2-AP,Gold,1,1,12.7,0,0,3.0,32.0,128.0,2300.0,MediaTek,6595M,3,5,2,1
27990.0,HTC,Desire,Blue Lagoon,1,1,13.97,0,0,2.0,16.0,128.0,2600.0,Qualcomm,7GHz,3,3,2,1
31971.0,LG,G2,Black Gold,1,1,13.21,0,0,3.0,32.0,128.0,3000.0,Qualcomm,800,3,1,2,1
4999.0,Kult,Impulse,Blue,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
20000.0,LG,Q,Black,1,1,15.75,0,0,3.0,32.0,128.0,3300.0,MediaTek,core,6,8,2,1
6999.0,Lenovo,K8,Fine Gold,1,1,13.21,0,0,3.0,32.0,128.0,4000.0,MediaTek,GHz,3,8,3,1
13990.0,OPPO,A83,2018 Edition,0,0,14.48,0,1,3.0,32.0,128.0,3180.0,OPPO,MT6763T,3,8,2,1
29199.0,LG,V20,Silver,0,1,14.48,0,0,3.0,32.0,128.0,3200.0,Qualcomm,bit,6,5,2,1
9600.0,Samsung,Galaxy,Blue,0,1,13.97,0,0,2.0,16.0,256.0,3000.0,Exynos,7570,3,5,2,1
10799.0,Mi,A2,Red,1,1,15.21,0,0,3.0,32.0,128.0,3010.0,Qualcomm,AIE,0,0,3,1
12791.0,LG,Optimus,Black,0,0,11.43,0,1,1.0,4.0,32.0,2100.0,Snapdragon,Snapdragon,5,3,2,1
10990.0,Samsung,Galaxy,Gold,0,1,13.97,0,0,2.0,16.0,256.0,3000.0,Exynos,GHz,3,5,2,1
4999.0,Kult,Impulse,Black,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
24999.0,Moto,X,2nd Generation,1,1,13.21,0,0,3.0,32.0,128.0,2300.0,Qualcomm,AC,3,2,2,1
23999.0,Moto,X,2nd Generation,1,1,13.21,0,0,3.0,32.0,128.0,2300.0,Qualcomm,AC,3,2,2,1
7999.0,Mobiistar,XQ,Black,1,1,13.97,0,0,3.0,32.0,128.0,3000.0,Qualcomm,GHz,3,0,3,0
6249.0,Micromax,Vdeo,Grey,0,1,12.7,0,0,1.0,8.0,32.0,4000.0,Micromax,MSM8909,8,2,2,1
7999.0,Micromax,Canvas,White & Gold,0,1,12.7,0,0,2.0,16.0,32.0,2400.0,Mediatek,4GHz,3,5,2,1
53990.0,Samsung,Galaxy,Maple Gold,0,1,15.75,0,0,4.0,64.0,256.0,3500.0,Exynos,3GHz,2,8,2,1
4999.0,Kult,Impulse,Blue,0,1,15.21,0,0,3.0,32.0,64.0,4000.0,MTK,6739,3,0,1,0
9999.0,Mi,A2,Rose Gold,1,1,15.21,0,0,3.0,32.0,128.0,3010.0,Qualcomm,AIE,0,0,3,1
3899.0,Karbonn,Aura,Champagne,0,0,12.7,0,1,1.0,16.0,32.0,4000.0,Mediatek,Mediatek,5,5,2,1
8790.0,Lenovo,K8,Venom Black,1,1,13.97,0,0,4.0,64.0,128.0,4000.0,MTK,X23,3,3,3,1
17490.0,Micromax,Canvas,White,1,1,12.7,0,0,3.0,32.0,128.0,2000.0,MediaTek,6589T,3,5,2,1
8999.0,iVooMi,i1s,New Edition,0,1,13.84,0,0,3.0,32.0,128.0,3000.0,Mediatek,A53,3,8,3,1
10799.0,Mi,A2,Red,1,1,15.21,0,0,3.0,32.0,128.0,3010.0,Qualcomm,AIE,0,0,3,1
11890.0,Samsung,Galaxy,Blue,0,1,16.51,0,0,3.0,32.0,512.0,4000.0,Qualcomm,B01,3,8,4,1
4999.0,Karbonn,Aura,Black-Champagne,0,0,12.7,1,0,1.0,8.0,64.0,4000.0,Karbonn,1GHz,8,5,2,1
16999.0,Alcatel,Idol,Dark Grey,1,1,13.21,0,0,3.0,16.0,512.0,2610.0,Alcatel,MSM8952,3,8,2,1
16999.0,Alcatel,Idol,Metal Silver,1,1,13.21,0,0,3.0,16.0,512.0,2610.0,Alcatel,MSM8952,3,8,2,1
4189.0,Nuu,M3,Black,1,1,13.97,0,0,3.0,32.0,128.0,3200.0,Mediatek,Mediatek,8,5,2,1
4189.0,Nuu,M3,Gold,1,1,13.97,0,0,3.0,32.0,128.0,3200.0,Mediatek,Mediatek,8,5,2,1
6999.0,Micromax,Evok,Champagne,1,1,13.97,0,0,3.0,32.0,32.0,4000.0,Mediatek,3GHz,3,5,2,1
42021.0,LG,G,Titan,1,1,14.99,0,0,3.0,16.0,64.0,3200.0,Qualcomm,400,3,1,2,1
3899.0,Karbonn,Aura,Champagne,0,0,12.7,0,1,1.0,16.0,32.0,4000.0,Mediatek,Mediatek,5,5,2,1
17980.0,Vivo,V5,Crown gold,0,1,13.97,0,0,4.0,32.0,128.0,3000.0,MediaTek,5GHz,3,0,2,1
5199.0,SSKY,Pro,Iris Purple,0,1,15.9,0,0,2.0,16.0,64.0,3000.0,Mediatek,6737,8,0,4,0
11999.0,Micromax,Canvas,White,0,1,12.7,0,0,3.0,32.0,128.0,2000.0,Micromax,MT6582,8,2,2,1
9005.0,Micromax,Canvas,Grey,0,1,12.7,0,0,1.0,4.0,32.0,2000.0,Micromax,MT6582,8,2,2,1
3390.0,Karbonn,K9,Black Sandstone/Black Gold,0,0,12.7,0,1,1.0,8.0,8.0,2300.0,Karbonn,1GHz,5,0,1,0
5990.0,InFocus,M370i,Fashion White,0,1,12.7,0,0,2.0,16.0,64.0,2230.0,Qualcomm,MSM8909,8,2,2,1
14999.0,Asus,Zenfone,Silver,1,1,13.97,0,0,2.0,16.0,128.0,3000.0,Qualcomm,MSM8939,3,3,2,1
113900.0,Samsung,Galaxy,Ceramic White,0,1,16.26,0,0,3.0,32.0,128.0,4100.0,Exynos,9820,6,0,4,0
13999.0,Honor,6X,Grey,1,1,13.97,0,0,4.0,64.0,128.0,3340.0,Honor,655,2,8,3,1
12999.0,Asus,Padfone,White,0,0,10.16,0,1,1.0,8.0,64.0,1200.0,Intel,Z2560,8,2,2,1
3490.0,Forme,R7,Red&Black,0,1,12.7,0,0,3.0,16.0,64.0,2500.0,Mediatek,core,3,0,1,0
3899.0,Forme,R7,Champagne Gold,0,1,13.97,0,0,3.0,16.0,64.0,2500.0,Mediatek,core,3,0,1,0
5999.0,InFocus,Vision,Midnight Black,1,1,14.48,0,0,3.0,32.0,128.0,4000.0,MTK,3GHz,3,8,3,1
55990.0,Sony,Xperia,White,1,1,13.21,0,0,3.0,32.0,128.0,2930.0,Qualcomm,MSM8994,7,5,2,1
4999.0,LYF,Water,Black,0,1,12.7,0,0,3.0,16.0,64.0,2300.0,Mediatek,3GHz,3,5,2,1
10900.0,Nokia,6.1,Iron,1,1,13.97,0,0,3.0,32.0,128.0,3000.0,Qualcomm,630,6,0,1,0
3899.0,Coolpad,Mega,Grey,0,1,13.84,0,0,1.0,16.0,32.0,2500.0,Coolpad,Core,5,5,2,1
5388.0,Microsoft,Lumia,White,0,1,11.94,0,0,1.0,8.0,200.0,2100.0,Qualcomm,210,5,2,2,1
